event_id	username	verb	starttime	endtime	object	target	location	context	originalrequest	timestamp
107178	Gert van Wijn	commented	2013-04-25T11:27:20Z	(null) 	http://lpg13.wordpress.com/2013/04/24/ready-to-launch/comment-page-1/#comment-98	(null)	(null)	chikul13	"<p>Shouldn&#8217;t you pay attention in class ? (:</p> <p>But for now, nothing is posted to the Facebook wall. You just login and see what you sent to your Facebook friends and what they sent to you. You can also add a new recommendation to one of your friends. Until it&#8217;s online on the new domain, you can check it here: <a href=""http://appery.io/app/mobile-frame?src=http://appery.io/app/view/0d4b34f2-4377-4bf4-91b7-dfb61af8aaff/SignIn.html&#038;type=mobile"" rel=""nofollow"">http://appery.io/app/mobile-frame?src=http://appery.io/app/view/0d4b34f2-4377-4bf4-91b7-dfb61af8aaff/SignIn.html&#038;type=mobile</a></p> "	2013/04/25 11:33:45 AM
107179	Thomas Demoor	commented	2013-04-25T11:24:21Z	(null) 	http://lpg13.wordpress.com/2013/04/24/ready-to-launch/comment-page-1/#comment-97	(null)	(null)	chikul13	<p>Curious to see the see the result! Was it hard to connect to Facebook? And in what way are the users connected? Do they just share a status on Facebook or all for example all his friends imported in your app?</p> 	2013/04/25 11:33:46 AM
107180	Gert van Wijn	commented	2013-04-25T11:19:59Z	(null) 	http://lpg13.wordpress.com/2013/04/24/ready-to-launch/comment-page-1/#comment-96	(null)	(null)	chikul13	<p>We registered it at siteplan.be for 10 euros. But we&#8217;re still waiting for our forwarding account to be activated, because we want to host the website somewhere else ..</p> 	2013/04/25 11:33:47 AM
107181	Thomas Demoor	commented	2013-04-25T11:28:59Z	(null) 	http://jetschi.wordpress.com/2013/04/20/manual-oauth-with-twitter/comment-page-1/#comment-56	(null)	(null)	chikul13	<p>Thanx for the info! We may also integrate the Twitter login and certainly use this blog as an extra guide!</p> 	2013/04/25 11:33:50 AM
107182	pj_verbruggen	commented	2013-04-25T11:19:19Z	(null) 	http://hatchi13.wordpress.com/2013/04/19/iteration2/comment-page-1/#comment-69	(null)	(null)	chikul13	<p>I think this post is a nice example of a decent iteration report, thanks for that! Are the new box plots made with R or did you do something else to fix the scaling problem?</p> 	2013/04/25 11:33:53 AM
107183	pj_verbruggen	commented	2013-04-25T11:32:53Z	(null) 	http://teamschi.wordpress.com/2013/04/13/iteration-3/comment-page-1/#comment-49	(null)	(null)	chikul13	<p>I see no problem in asking family to test it out, for example I am sure that brothers and sisters are more honest than random people which you encounter on the street. So although family cannot be the only test group, it sure should be one of them.<br /> It&#8217;s good that you make a specific test for the paper to digital switch, because this is indeed not so trivial as it sounds!</p> 	2013/04/25 11:33:57 AM
107413	dvargemidis	commented	2013-04-25T16:19:54Z	(null) 	http://hatchi13.wordpress.com/2013/04/19/iteration2/comment-page-1/#comment-70	(null)	(null)	chikul13	<p>Thanks! All new box plots (as they can be seen in the current version of this blog post) are created with R.</p> 	2013/04/25 04:23:50 PM
108114	Gert van Wijn	commented	2013-04-26T14:08:35Z	(null) 	http://lpg13.wordpress.com/2013/04/26/were-live/comment-page-1/#comment-101	(null)	(null)	chikul13	<p>Yeah, I added those rather quickly, we were busier getting the app online. But those standard suggestions are easy to adjust !</p> 	2013/04/26 02:09:48 PM
108115	Sven Charleer	commented	2013-04-26T13:57:30Z	(null) 	http://lpg13.wordpress.com/2013/04/26/were-live/comment-page-1/#comment-100	(null)	(null)	chikul13	<p>Great job on going live!</p> <p>Quick remark, I got confused on the first page, having already 3 suggestions sent to me. Maybe rename Xplorer (as the user) to The Xplorer Team for example, something that makes it more personal.</p> <p>Secondly, why not put in some really interesting spots, like a rare pub or a great coffee shop. Everyone will find the Eiffel tower, but not that special something u2026 for which the app is made I think?</p> 	2013/04/26 02:09:49 PM
108137	Sam Agten	commented	2013-04-26T14:53:21Z	(null) 	http://chinterest.wordpress.com/2013/04/23/current-user-interface-overview/comment-page-1/#comment-81	(null)	(null)	chikul13	<p>Good 	2013/04/26 02:55:22 PM
108148	Sam Agten	commented	2013-04-26T15:14:45Z	(null) 	http://jetschi.wordpress.com/2013/04/17/prototype-testing-iteration-3/comment-page-1/#comment-59	(null)	(null)	chikul13	<p>Will you make your digital prototype available to all (i.e. online)? If you just want users to mess around with your app it might be a good idea to just throw it in the deep end and see what happens: sink or swim.</p> 	2013/04/26 03:25:45 PM
108149	Sam Agten	commented	2013-04-26T15:20:17Z	(null) 	http://hatchi13.wordpress.com/2013/04/19/iteration2/comment-page-1/#comment-71	(null)	(null)	chikul13	<p>Your blog post contains a lot of information. It&#8217;s one approach to just throw all the results in a blogpost and its a very valid approach. However, the length of your post scares me and the amount of information borders on excessive. Personally, I&#8217;m much more interested in your critical analyses of the data. You can then use snippets of the data to build your argument. I&#8217;m not at all interested in all the different remarks your test users made unless they voice an opinion shared by most of your users.</p> 	2013/04/26 03:25:48 PM
108423	dvargemidis	commented	2013-04-26T23:52:56Z	(null) 	http://hatchi13.wordpress.com/2013/04/19/iteration2/comment-page-1/#comment-72	(null)	(null)	chikul13	<p>Thanks for taking the time to comment. However, I feel the main problem is that you expected to read something else in this post. The conclusions and applied solutions will be discussed in an other post (coming very soon). We&#8217;d like to think of this iteration report as some kind of user evaluation report, a post to collect all information about the conducted tests.</p> <p>This blog post is written is such a way that you could simply skip the &#8216;results&#8217; section and only read our conclusions, without missing out on critical information. Every problem mentioned in the conclusion section is a summary of some sorts, referring to the numbered results, which we use both as &#8216;arguments&#8217; for a certain conclusion and as a more in-depth explanation of the problem.</p> <p>I could imagine that you&#8217;re not interested to read all different remarks by our test users, but we chose to use this approach for two reasons.</p> <p>Firstly, a problem mentioned by &#8216;just&#8217; one test user can&#8217;t be simply ignored. That&#8217;s ignoring about 16.7% of our test users&#8230; This doesn&#8217;t mean we&#8217;ll change every little problem found by our testers, we just feel it&#8217;s necessary to mention it in this evaluation report, to provide you with an unbiased view of the current status of our design.</p> <p>Secondly, consistently not mentioning smaller remarks of just one test user could be problematic if the same problem is found by one person during each iteration. That would be quite a few test users overall. By mentioning them in this post, we can easily refer to them if the same problems occur in following iterations.</p> <p>Also, about the length of our blog 	2013/04/27 12:02:16 AM
109912	mercelis	commented	2013-04-28T23:57:32Z	(null) 	http://hatchi13.wordpress.com/2013/04/28/live/comment-page-1/#comment-74	(null)	(null)	chikul13	<p>I think it&#8217;s very nice that you&#8217;re going completely public with your app! Is it (or will it be soon) also possible for android users to test uAdvice?</p> 	2013/04/29 12:08:12 AM
109925	benjaminwtv	commented	2013-04-29T12:36:44Z	(null) 	http://hatchi13.wordpress.com/2013/04/28/live/comment-page-1/#comment-75	(null)	(null)	chikul13	<p>We do realize that not everyone has an iPhone and that a lot of people will not be able to test our app. </p> <p>We chose to make an iOS application because we had the most experience with iOS programming. None of our team members has experience with android and I think that learning android from scratch is a bit out of scope for this course. </p> <p>Short answer: we do not plan on releasing an android version of uAdvise. I apologize to all android users. <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /> </p> 	2013/04/29 12:38:33 AM
110271	Sven Charleer	commented	2013-04-29T10:21:18Z	(null) 	http://hatchi13.wordpress.com/2013/04/28/live/comment-page-1/#comment-76	(null)	(null)	chikul13	<p>How long did it take to get it accepted on the app store? Will you be able to quickly push out new iterations to the public?</p> 	2013/04/29 10:30:33 AM
110350	dvargemidis	commented	2013/04/29 12:39:26 PM	(null) 	http://hatchi13.wordpress.com/2013/04/28/live/comment-page-1/#comment-77	(null)	(null)	chikul13	<p>It took a week to get it greenlighted and available to the public. Pushing out new versions will take a week each time as well, but combined with the real-life user tests, I think this is a limitation we can overcome.</p> 	2013/04/29 12:47:12 PM
110507	Gert van Wijn	commented	2013-04-29T17:32:21Z	(null) 	http://lpg13.wordpress.com/2013/04/26/were-live/comment-page-1/#comment-104	(null)	(null)	chikul13	<p>Thanks for the feedback ! </p> <p>For the explore function: it only searches locations that were recommended to you by someone else (not Xplorer) for now ..</p> 	2013/04/29 05:35:55 PM
110508	pj_verbruggen	commented	2013-04-29T17:29:22Z	(null) 	http://lpg13.wordpress.com/2013/04/26/were-live/comment-page-1/#comment-103	(null)	(null)	chikul13	<p>I have added some comments through the feedback page. First of all congratulations of course, but I had some troubles with the explore function of your app. I was not able to find any places.. I searched for view, Leuven and paris but nothing showed up.</p> 	2013/04/29 05:35:55 PM
110509	pj_verbruggen	commented	2013-04-29T17:23:31Z	(null) 	http://hatchi13.wordpress.com/2013/04/28/live/comment-page-1/#comment-78	(null)	(null)	chikul13	<p>Very cool that you have it in the app store! I have no Iphone but I am sure you will find enough people who have got one and can test your app.<br /> I didn&#8217;t know there was a universal license for developers (looked it up when I saw that your app was in the app store to know the price). So yeah, that&#8217;s another thing we learned then <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':)' class='wp-smiley' /> good luck!</p> 	2013/04/29 05:36:00 PM
110629	dvargemidis	commented	2013-04-29T21:04:48Z	(null) 	http://chimovez.wordpress.com/2013/04/15/test-iteration-2-paper-prototype/comment-page-1/#comment-34	(null)	(null)	chikul13	<p>Nice to read you were able to solve most problems with your paper prototype. I like the use of arrows to see if a message is incoming or outgoing, and it could be just me, but I expected the arrow in the right direction to be for incoming and left for outgoing. Maybe using a curved arrow could prevent this to be misinterpreted.</p> <p>As a side note, it took me a while to find which picture showed which problem. It could help to number them in future blog posts.</p> 	2013/04/29 09:08:54 PM
110630	dvargemidis	commented	2013-04-29T21:17:01Z	(null) 	http://igchi.wordpress.com/2013/04/09/overview-actions-and-screens/comment-page-1/#comment-65	(null)	(null)	chikul13	Good point. I really like the idea of this diagram, but I feel it would be better to draw something like this at the same time the paper prototype is made. Personally, I feel it&#8217;s like building a (protype) car first, then drawing the plans for it&#8230;</p> 	2013/04/29 09:24:07 PM
110642	dvargemidis	commented	2013-04-29T21:27:30Z	(null) 	http://jetschi.wordpress.com/2013/04/20/manual-oauth-with-twitter/comment-page-1/#comment-60	(null)	(null)	chikul13	<p>Our app doesn&#8217;t make use of Twitter, but this was an interesting read. Bookmarked this page with Diigo for potential future use <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';-)' class='wp-smiley' /> .</p> 	2013/04/29 09:39:23 PM
110667	Erik Duval	commented	2013-04-29T22:00:07Z	(null) 	http://igchi.wordpress.com/2013/04/09/overview-actions-and-screens/comment-page-1/#comment-66	(null)	(null)	chikul13	I hope that, by now, you do have a working prototype? And that you are testing that with users? #justchecking</p> 	2013/04/29 10:09:56 PM
110678	dvargemidis	commented	2013-04-29T22:12:59Z	(null) 	http://igchi.wordpress.com/2013/04/09/overview-actions-and-screens/comment-page-1/#comment-67	(null)	(null)	chikul13	I suppose the last message was an unintentional reply to mine, but I&#8217;m looking forward to reading SuggY&#8217;s user evaluations as well.</p> 	2013/04/29 10:25:09 PM
